144.610778 3.308409
144.790419 3.314294
144.970060 3.320214
145.149701 3.326169
145.329341 3.332158
145.508982 3.338183
145.688623 3.344244
145.868263 3.350340
146.047904 3.356474
146.227545 3.362644
146.407186 3.368852
146.586826 3.375097
146.766467 3.381380
146.946108 3.387701
147.125749 3.394062
147.305389 3.400462
147.485030 3.406902
147.664671 3.413382
147.844311 3.419902
148.023952 3.426463
148.203593 3.433065
148.383234 3.439711
148.562874 3.446398
148.742515 3.453128
148.922156 3.459901
149.101796 3.466718
149.281437 3.473580
149.461078 3.480486
149.640719 3.487439
149.820359 3.494436
150.000000 3.501480
150.179641 3.508571
150.359281 3.515710
150.538922 3.522896
150.718563 3.530133
150.898204 3.537417
151.077844 3.544751
151.257485 3.552136
151.437126 3.559573
151.616766 3.567061
151.796407 3.574601
151.976048 3.582194
152.155689 3.589841
152.335329 3.597543
152.514970 3.605299
152.694611 3.613112
152.874251 3.620980
153.053892 3.628905
153.233533 3.636890
153.413174 3.644932
153.592814 3.653035
153.772455 3.661197
153.952096 3.669420
154.131737 3.677706
154.311377 3.686055
154.491018 3.694467
154.670659 3.702943
154.850299 3.711485
155.029940 3.720094
155.209581 3.728770
155.389222 3.737514
155.568862 3.746327
155.748503 3.755211
155.928144 3.764166
156.107784 3.773194
156.287425 3.782294
156.467066 3.791469
156.646707 3.800720
156.826347 3.810049
157.005988 3.819454
157.185629 3.828938
157.365269 3.838504
157.544910 3.848151
157.724551 3.857881
157.904192 3.867694
158.083832 3.877595
158.263473 3.887582
158.443114 3.897657
158.622754 3.907821
158.802395 3.918079
158.982036 3.928428
159.161677 3.938872
159.341317 3.949411
159.520958 3.960050
159.700599 3.970787
159.880240 3.981625
160.059880 3.992566
160.239521 4.003613
160.419162 4.014766
160.598802 4.026027
160.778443 4.037400
160.958084 4.048885
161.137725 4.060485
161.317365 4.072201
161.497006 4.084037
161.676647 4.095995
161.856287 4.108076
162.035928 4.120284
162.215569 4.132620
162.395210 4.145088
162.574850 4.157690
162.754491 4.170429
162.934132 4.183306
163.113772 4.196327
163.293413 4.209494
163.473054 4.222808
163.652695 4.236275
